FY 2022-23 SSS Grantees (MS Excel),,,Institutional Type,Private/Public/2-years,,John Paul,Aminah,Bethle,,,,
PR Award Number,Student Support Services(SSS) Grantees,# of Students,PWI/HBCU/HSI,Institutional Selectivity,State,City,County,Zipcode,Urbanicity-Milners Definition,Number of Participants,FY 2022 Funding (2022-23 Project Yr),Project Type
P042A201757,Iowa Western Community College,,,,IA,,,,,175,"$338,135.00 ",Regular
P042A201420,Kirkwood Community College,,,,IA,,,,,140,"$261,888.00 ",ESL
P042A200577,Kirkwood Community College,,,,IA,,,,,175,"$338,972.00 ",Regular
P042A200610,Luther College,,,,IA,,,,,165,"$338,972.00 ",Regular
P042A200177,North Iowa Area Community College,,,,IA,,,,,200,"$348,002.00 ",Regular
P042A200560,Northeast Iowa Community College,,,,IA,,,,,160,"$275,105.00 ",Regular
P042A200524,Northwest Iowa Community College,,,,IA,,,,,160,"$287,651.00 ",Regular
P042A200007,Simpson College,,,,IA,,,,,160,"$266,782.00 ",Regular
P042A200099,Southeastern Community College,,,,IA,,,,,225,"$380,984.00 ",Regular
P042A200258,Southwestern Community College,,,,IA,,,,,180,"$312,549.00 ",Regular
P042A200159,University of Dubuque,,,,IA,,,,,140,"$254,258.00 ",Regular
P042A200818,University of Iowa,,,,IA,,,,,350,"$413,556.00 ",Regular
P042A200926,Western Iowa Tech Community College,,,,IA,,,,,140,"$261,888.00 ",Regular
P042A200913,Western Iowa Tech Community College,,,,IA,,,,,175,"$335,057.00 ",Regular
P042A200887,Boise State University,,,,ID,,,,,100,"$261,888.00 ",Disabled
P042A201715,Boise State University,,,,ID,,,,,180,"$398,299.00 ",Regular
P042A201731,Boise State University,,,,ID,,,,,125,"$233,781.00 ",TeacherPrep
P042A200877,Boise State University,,,,ID,,,,,120,"$261,888.00 ",Veterans
P042A200881,Boise State University,,,,ID,,,,,120,"$261,888.00 ",STEM
P042A200819,Idaho State University,,,,ID,,,,,250,"$340,859.00 ",Regular
P042A200236,North Idaho College,,,,ID,,,,,160,"$294,725.00 ",Regular
P042A201345,University of Idaho,,,,ID,,,,,232,"$387,188.00 ",Regular
P042A200315,Augustana College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200804,Black Hawk College,,,,IL,,,,,215,"$384,194.00 ",Regular
P042A200040,Carl Sandburg College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200487,College of Lake County/ Grayslake & Lakeshore,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200722,Columbia College Chicago,,,,IL,,,,,160,"$335,110.00 ",Regular
P042A200459,Community College District #522,,,,IL,,,,,160,"$288,824.00 ",Regular
P042A200175,Danville Area Community College,,,,IL,,,,,190,"$335,110.00 ",Regular
P042A201808,Depaul University,,,,IL,,,,,200,"$321,822.00 ",Regular
P042A200410,Dominican University,,,,IL,,,,,148,"$261,888.00 ",Regular
P042A201555,Eastern Illinois University,,,,IL,,,,,175,"$292,899.00 ",Regular
P042A200756,Elgin Community College,,,,IL,,,,,144,"$261,888.00 ",ESL
P042A200757,Elgin Community College,,,,IL,,,,,362,"$501,659.00 ",Regular
P042A200869,Harold Washington College,,,,IL,,,,,160,"$261,888.00 ",Regular
P042A201393,Harry S Truman College,,,,IL,,,,,160,"$261,888.00 ",Regular
P042A201754,Heartland Community College,,,,IL,,,,,170,"$275,104.00 ",Regular
P042A200286,Highland Community College,,,,IL,,,,,275,"$344,538.00 ",Regular
P042A200885,Illinois Central College,,,,IL,,,,,250,"$376,031.00 ",Regular
P042A201002,Illinois College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200274,Illinois Eastern Community Colleges,,,,IL,,,,,190,"$348,002.00 ",Regular
P042A201478,Illinois State University,,,,IL,,,,,232,"$309,457.00 ",Regular
P042A200807,Illinois Valley Community College,,,,IL,,,,,165,"$334,090.00 ",Regular
P042A200753,John A. Logan College,,,,IL,,,,,200,"$325,706.00 ",Regular
P042A200003,John Wood Community College,,,,IL,,,,,175,"$374,976.00 ",Regular
P042A200786,Joliet Junior College,,,,IL,,,,,200,"$450,402.00 ",Regular
P042A200558,Kankakee Community College,,,,IL,,,,,155,"$335,110.00 ",Regular
P042A200312,Kaskaskia College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200224,Kishwaukee College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A201075,Knox College,,,,IL,,,,,185,"$360,371.00 ",Regular
P042A200707,Lake Land College,,,,IL,,,,,160,"$275,105.00 ",Regular
P042A200433,Lincoln Land Community College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A201465,Loyola University/ Chicago,,,,IL,,,,,140,"$254,444.00 ",Regular
P042A201422,Malcolm X College,,,,IL,,,,,160,"$270,457.00 ",Regular
P042A200555,Moraine Valley Community College,,,,IL,,,,,160,"$294,725.00 ",Regular
P042A200421,Northeastern Illinois University,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200185,Northeastern Illinois University,,,,IL,,,,,100,"$261,888.00 ",Disabled
P042A201475,Northeastern Illinois University,,,,IL,,,,,140,"$261,888.00 ",TeacherPrep
P042A201866,Northern Illinois University,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A200841,Oakton Community College/ Skokie & Des Plaines,,,,IL,,,,,215,"$348,561.00 ",Regular
P042A200141,Parkland College,,,,IL,,,,,180,"$335,111.00 ",Regular
P042A200600,Prairie State College,,,,IL,,,,,165,"$261,888.00 ",Regular
P042A200613,Rend Lake College,,,,IL,,,,,160,"$317,998.00 ",Regular
P042A201753,Rock Valley College,,,,IL,,,,,100,"$261,888.00 ",Disabled
P042A201758,Rock Valley College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A201295,Roosevelt University,,,,IL,,,,,120,"$261,888.00 ",STEM
P042A201196,Saint Xavier University,,,,IL,,,,,204,"$348,000.00 ",Regular
P042A200528,Sauk Valley Community College,,,,IL,,,,,200,"$309,455.00 ",Regular
P042A200495,Shawnee Community College,,,,IL,,,,,160,"$338,972.00 ",Regular
P042A200401,Southeastern Illinois College,,,,IL,,,,,165,"$340,815.00 ",Regular
P042A201635,Southern Illinois University/ Carbondale,,,,IL,,,,,160,"$334,937.00 ",Regular
P042A200726,Spoon River College,,,,IL,,,,,140,"$261,888.00 ",Regular
P042A211354,The Board of Trustees of the University of Illinois,,,,IL,,,,,160,"$293,285.00 ",Regular
P042A201482,Triton College,,,,IL,,,,,165,"$261,888.00 ",Regular
P042A201674,University of Illinois/ Urbana-Champaign,,,,IL,,,,,258,"$338,337.00 ",Regular
P042A200157,Waubonsee Community College,,,,IL,,,,,200,"$304,324.00 ",Regular
P042A200097,Indiana Wesleyan University,,,,IN,,,,,160,"$332,996.00 ",Regular
P042A200749,Ivy Tech Community College of Indiana dba Ivy Tech Richmond,,,,IN,,,,,160,"$261,888.00 ",Regular
P042A201222,Ivy Tech Community College/ Coliseum & North,,,,IN,,,,,160,"$275,105.00 ",Regular
P042A201220,Ivy Tech Community College/ Indianapolis,,,,IN,,,,,160,"$275,105.00 ",Regular
P042A200690,Ivy Tech Community College/ Northwest,,,,IN,,,,,165,"$261,888.00 ",Regular
P042A200387,Purdue University,,,,IN,,,,,140,"$261,888.00 ",Regular
P042A201619,Purdue University,,,,IN,,,,,340,"$438,446.00 ",Regular
P042A201616,Purdue University,,,,IN,,,,,195,"$345,099.00 ",Regular
P042A201571,Trustees of Indiana University,,,,IN,,,,,300,"$350,319.00 ",Regular
P042A201355,Trustees of Indiana University,,,,IN,,,,,309,"$323,329.00 ",Regular
P042A200415,University of Saint Francis,,,,IN,,,,,140,"$261,888.00 ",Regular
P042A200549,University of Southern Indiana,,,,IN,,,,,140,"$261,888.00 ",Regular
P042A200169,Vincennes University,,,,IN,,,,,125,"$261,888.00 ",Disabled
P042A200182,Vincennes University,,,,IN,,,,,255,"$400,727.00 ",Regular
P042A201353,Barton County Community College,,,,KS,,,,,200,"$367,531.00 ",Regular
P042A200838,Cloud County Community College,,,,KS,,,,,160,"$275,105.00 ",Regular
P042A200121,Colby Community College,,,,KS,,,,,200,"$272,730.00 ",Regular
P042A210297,Cowley County Community College & Area Vocational Technical,,,,KS,,,,,160,"$335,110.00 ",Regular
P042A200085,Dodge City Community College,,,,KS,,,,,144,"$261,888.00 ",Regular
P042A200657,Donnelly College,,,,KS,,,,,240,"$315,154.00 ",Regular
P042A200110,Emporia State University,,,,KS,,,,,165,"$338,971.00 ",Regular
P042A200941,Fort Scott Community College,,,,KS,,,,,150,"$260,839.00 ",Regular
P042A200124,Garden City Community College,,,,KS,,,,,200,"$327,697.00 ",Regular
P042A201654,Haskell Indian Nations University,,,,KS,,,,,175,"$294,725.00 ",Regular
P042A200790,Highland Community College,,,,KS,,,,,140,"$261,888.00 ",Regular
P042A200717,Independence Community College,,,,KS,,,,,165,"$252,064.00 ",Regular
P042A201371,Kansas State University,,,,KS,,,,,300,"$343,522.00 ",Regular
P042A201250,Kansas State University/ Salina,,,,KS,,,,,160,"$264,450.00 ",Regular
P042A200028,Labette Community College,,,,KS,,,,,185,"$308,275.00 ",Regular
P042A200122,Neosho County Community College,,,,KS,,,,,165,"$332,077.00 ",Regular
P042A200580,Seward County Community College,,,,KS,,,,,160,"$275,105.00 ",Regular
P042A201664,"University of Kansas Center for Research, Inc.",,,,KS,,,,,120,"$261,888.00 ",STEM
P042A211632,"University of Kansas Center for Research, Inc.",,,,KS,,,,,250,"$340,088.00 ",Regular
P042A201364,Wichita State University,,,,KS,,,,,250,"$494,929.00 ",Regular
P042A200901,Wichita State University,,,,KS,,,,,115,"$294,725.00 ",Disabled
P042A200623,Wichita State University/ Campus of Applied Sciences and Tech,,,,KS,,,,,140,"$261,888.00 ",Regular
P042A200206,Ashland Community & Technical College,,,,KY,,,,,175,"$338,972.00 ",Regular
P042A200705,Berea College,,,,KY,,,,,140,"$261,888.00 ",Regular
P042A201117,Bluegrass Community & Technical College,,,,KY,,,,,144,"$261,888.00 ",Regular
P042A200353,Bluegrass Community & Technical College/ Danville,,,,KY,,,,,140,"$261,888.00 ",Regular
P042A200700,Eastern Kentucky University,,,,KY,,,,,206,"$401,815.00 ",Regular
P042A200655,Elizabethtown Community & Technical College,,,,KY,,,,,185,"$311,063.00 ",Regular
P042A201102,Gateway Community & Technical College,,,,KY,,,,,200,"$275,101.00 ",Regular
P042A200576,Hopkinsville Community College/ KCTCS,,,,KY,,,,,212,"$338,417.00 ",Regular
P042A201736,Kentucky State University,,,,KY,,,,,145,"$261,889.00 ",Regular
P042A200096,Madisonville Community College,,,,KY,,,,,170,"$333,880.00 ",Regular
P042A200342,Maysville Community & Technical College,,,,KY,,,,,160,"$275,105.00 ",Regular
P042A200136,Morehead State University,,,,KY,,,,,221,"$393,206.00 ",Regular
P042A200509,Murray State University,,,,KY,,,,,186,"$315,227.00 ",Regular
P042A201236,Northern Kentucky University Research Foundation,,,,KY,,,,,225,"$405,303.00 ",Regular
P042A200311,Owensboro Community & Technical College,,,,KY,,,,,144,"$261,888.00 ",Regular
P042A200644,Somerset Community College,,,,KY,,,,,140,"$261,888.00 ",Regular
P042A201185,Southcentral Kentucky Community and Technical College,,,,KY,,,,,140,"$261,888.00 ",Regular
P042A200317,Southeast Kentucky Community & Technical College,,,,KY,,,,,140,"$337,999.00 ",Regular
P042A200131,Union College,,,,KY,,,,,182,"$348,002.00 ",Regular
P042A200323,University of Kentucky,,,,KY,,,,,160,"$337,668.00 ",Regular
P042A200371,University of Louisville,,,,KY,,,,,144,"$261,888.00 ",Regular
P042A200144,University of Pikeville,,,,KY,,,,,165,"$294,725.00 ",Regular
P042A201237,Western Kentucky University,,,,KY,,,,,100,"$261,888.00 ",Disabled
P042A210661,Western Kentucky University,,,,KY,,,,,225,"$348,002.00 ",Regular
P042A200691,Delgado Community College,,,,LA,,,,,140,"$261,888.00 ",Regular
P042A200448,Dillard University,,,,LA,,,,,140,"$212,713.00 ",Regular
P042A201301,Louisiana State University and A&M College,,,,LA,,,,,288,"$401,131.00 ",Regular
P042A201129,Loyola University New Orleans,,,,LA,,,,,140,"$261,888.00 ",Regular
P042A201608,Northwestern State University,,,,LA,,,,,360,"$481,134.00 ",Regular
P042A200269,River Parishes Community College,,,,LA,,,,,140,"$261,888.00 ",Regular
P042A201590,Southeastern Louisiana University,,,,LA,,,,,250,"$400,987.00 ",Regular
P042A200566,Southern University/ New Orleans,,,,LA,,,,,300,"$564,585.00 ",Regular
P042A200533,Southern University/ Shreveport,,,,LA,,,,,258,"$435,675.00 ",Regular
P042A200501,University of Louisiana/ Lafayette,,,,LA,,,,,400,"$735,025.00 ",Regular
P042A201331,University of Louisiana/ Lafayette,,,,LA,,,,,100,"$261,888.00 ",Disabled
P042A201334,University of Louisiana/ Lafayette,,,,LA,,,,,140,"$261,888.00 ",TeacherPrep
P042A201383,University of Louisiana/ Lafayette,,,,LA,,,,,120,"$261,888.00 ",STEM
P042A201439,University of Louisiana/ Monroe,,,,LA,,,,,140,"$261,888.00 ",Regular
P042A201336,University of Lousiana/ Lafayette,,,,LA,,,,,120,"$261,888.00 ",Veterans
P042A211740,University of New Orleans,,,,LA,,,,,200,"$323,716.00 ",Regular
P042A200730,Berkshire Community College,,,,MA,,,,,165,"$294,725.00 ",Regular
P042A200844,Boston College,,,,MA,,,,,200,"$338,659.00 ",Regular
P042A201627,Brandeis University,,,,MA,,,,,150,"$348,003.00 ",Regular
P042A200589,Bunker Hill Community College,,,,MA,,,,,175,"$318,951.00 ",Regular
P042A200225,Cape Cod Community College,,,,MA,,,,,175,"$333,774.00 ",Regular
P042A200098,Fitchburg State University,,,,MA,,,,,160,"$292,893.00 ",Regular
P042A201689,Holyoke Community College,,,,MA,,,,,224,"$406,913.00 ",Regular
P042A221706,Holyoke Community College,,,,MA,,,,,120,"$261,888.00 ",
P042A201517,Massachusetts College of Liberal Arts,,,,MA,,,,,160,"$261,888.00 ",Regular
P042A200492,Massasoit Community College/ Brockton & Canton,,,,MA,,,,,180,"$335,110.00 ",Regular
P042A201572,Middlesex Community College,,,,MA,,,,,100,"$286,163.00 ",Disabled
P042A201709,Middlesex Community College,,,,MA,,,,,200,"$370,605.00 ",Regular
P042A210306,Mount Wachusett Community College,,,,MA,,,,,200,"$450,550.00 ",Regular
P042A200995,Mount Wachusett Community College,,,,MA,,,,,120,"$261,888.00 ",STEM
P042A200164,Mount Wachusett Community College,,,,MA,,,,,100,"$261,888.00 ",Disabled
P042A200325,North Shore Community College,,,,MA,,,,,350,"$568,686.00 ",Regular
P042A210430,Northern Essex Community College,,,,MA,,,,,258,"$435,639.00 ",Regular
P042A200503,Quinsigamond Community College,,,,MA,,,,,140,"$261,888.00 ",Regular
P042A201057,Salem State College,,,,MA,,,,,325,"$536,298.00 ",Regular
P042A201612,Springfield Technical Community College,,,,MA,,,,,247,"$322,227.00 ",Regular
P042A211693,University of Massachusetts/ Boston,,,,MA,,,,,500,"$509,939.00 ",Regular
P042A201224,University of Massachusetts/ Dartmouth,,,,MA,,,,,270,"$465,442.00 ",Regular
P042A200281,Westfield State College,,,,MA,,,,,160,"$314,604.00 ",Regular
P042A200059,Allegany College/ Maryland,,,,MD,,,,,140,"$261,888.00 ",Regular
P042A201638,Baltimore City Community College,,,,MD,,,,,230,"$399,317.00 ",Regular
P042A200076,Chesapeake College,,,,MD,,,,,120,"$261,888.00 ",STEM
P042A200077,Chesapeake College,,,,MD,,,,,215,"$381,941.00 ",Regular
P042A200848,Community College of Baltimore County,,,,MD,,,,,200,"$348,428.00 ",Regular
P042A200871,Community College of Baltimore County,,,,MD,,,,,200,"$336,339.00 ",Regular
P042A200113,Frostburg State University,,,,MD,,,,,275,"$396,320.00 ",Regular
P042A201907,Hagerstown Community College,,,,MD,,,,,175,"$261,887.00 ",Regular
P042A200499,Montgomery College,,,,MD,,,,,175,"$275,105.00 ",Regular
P042A201063,Prince George's Community College,,,,MD,,,,,275,"$423,402.00 ",Regular
P042A200679,Salisbury University,,,,MD,,,,,150,"$261,888.00 ",Regular
P042A201630,University of Maryland/ College Park,,,,MD,,,,,350,"$471,019.00 ",Regular
P042A201167,Wor-Wic Community College,,,,MD,,,,,144,"$261,888.00 ",Regular
P042A200813,Central Maine Community College,,,,ME,,,,,120,"$261,888.00 ",STEM
P042A200190,Central Maine Community College,,,,ME,,,,,175,"$335,111.00 ",Regular
P042A200783,Eastern Maine Community College,,,,ME,,,,,150,"$261,888.00 ",Regular
P042A200300,Kennebec Valley Community College,,,,ME,,,,,180,"$338,972.00 ",Regular
P042A200285,Northern Maine Community College,,,,ME,,,,,175,"$294,722.00 ",Regular
P042A200409,Southern Maine Community College,,,,ME,,,,,100,"$261,888.00 ",Disabled
P042A200202,Southern Maine Community College,,,,ME,,,,,140,"$261,888.00 ",Regular
P042A200521,Thomas College,,,,ME,,,,,140,"$259,491.00 ",Regular
P042A200647,University of Maine/ Augusta,,,,ME,,,,,340,"$544,741.00 ",Regular
P042A200294,University of Maine/ Farmington,,,,ME,,,,,180,"$338,971.00 ",Regular
P042A201514,University of Maine/ Fort Kent,,,,ME,,,,,165,"$343,051.00 ",Regular
P042A200694,University of Maine/ Orono,,,,ME,,,,,400,"$668,084.00 ",Regular
P042A201822,University of Maine/ Presque Isle,,,,ME,,,,,180,"$358,735.00 ",Regular
P042A200792,University of Southern Maine,,,,ME,,,,,120,"$261,888.00 ",STEM
P042A200106,University of Southern Maine,,,,ME,,,,,140,"$261,888.00 ",Regular
P042A201386,Washington County Community College,,,,ME,,,,,160,"$291,262.00 ",Regular
P042A200088,Adrian College,,,,MI,,,,,165,"$338,972.00 ",Regular
P042A201194,Albion College,,,,MI,,,,,140,"$261,888.00 ",Regular
P042A200693,Aquinas College,,,,MI,,,,,160,"$284,085.00 ",Regular
P042A200604,Bay De Noc Community College,,,,MI,,,,,160,"$348,028.00 ",Regular
P042A200326,Bay Mills Community College,,,,MI,,,,,170,"$294,722.00 ",Regular
P042A201636,Calvin University,,,,MI,,,,,100,"$187,025.00 ",Regular
P042A200082,Eastern Michigan University,,,,MI,,,,,80,"$174,561.00 ",Veterans
P042A200711,Eastern Michigan University,,,,MI,,,,,140,"$261,888.00 ",Regular
P042A201786,Finlandia University,,,,MI,,,,,180,"$341,167.00 ",Regular
P042A200745,Glen Oaks Community College,,,,MI,,,,,140,"$261,888.00 ",Regular
P042A200681,Gogebic Community College,,,,MI,,,,,160,"$294,719.00 ",Regular
P042A201279,Grand Rapids Community College,,,,MI,,,,,120,"$261,888.00 ",STEM
P042A201122,Grand Rapids Community College,,,,MI,,,,,475,"$461,357.00 ",Regular
P042A201233,Grand Valley State University,,,,MI,,,,,215,"$372,207.00 ",Regular
P042A200770,Grand Valley State University,,,,MI,,,,,140,"$261,888.00 ",TeacherPrep
P042A200788,Grand Valley State University,,,,MI,,,,,120,"$261,888.00 ",STEM
P042A200068,Jackson College,,,,MI,,,,,150,"$261,888.00 ",Regular
P042A201084,Kellogg Community College,,,,MI,,,,,250,"$420,005.00 ",Regular
P042A201246,Lake Michigan College,,,,MI,,,,,200,"$335,085.00 ",Regular
P042A201455,Madonna University,,,,MI,,,,,170,"$247,034.00 ",Regular
P042A200787,Michigan State University,,,,MI,,,,,600,"$785,168.00 ",Regular
P042A200209,Mid Michigan Community College,,,,MI,,,,,140,"$260,724.00 ",Regular
P042A200820,Mott Community College,,,,MI,,,,,227,"$420,606.00 ",Regular
P042A200061,Northern Michigan University,,,,MI,,,,,216,"$357,418.00 ",Regular
P042A201230,Regents of the University of Michigan,,,,MI,,,,,140,"$261,888.00 ",Regular
P042A220689,Saginaw Valley State University,,,,MI,,,,,140,"$261,888.00 ",
P042A200270,Siena Heights University,,,,MI,,,,,160,"$338,336.00 ",Regular
P042A200978,St. Clair County Community College,,,,MI,,,,,140,"$261,888.00 ",Regular
P042A201971,University of Detroit Mercy,,,,MI,,,,,140,"$261,888.00 ",Regular
P042A201551,Wayne County Community College District,,,,MI,,,,,250,"$462,472.00 ",Regular
P042A201333,Wayne State University,,,,MI,,,,,120,"$261,888.00 ",Veterans
P042A221595,Wayne State University,,,,MI,,,,,100,"$261,888.00 ",
P042A200331,Western Michigan University,,,,MI,,,,,140,"$261,888.00 ",TeacherPrep
P042A200480,Western Michigan University,,,,MI,,,,,210,"$338,972.00 ",Regular
P042A200451,Anoka Ramsey Community College/ Coon Rapids,,,,MN,,,,,180,"$348,002.00 ",Regular
P042A200450,Anoka-Ramsey Community College,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200305,Augsburg College,,,,MN,,,,,160,"$294,722.00 ",Regular
P042A210165,Bemidji State University,,,,MN,,,,,350,"$512,912.00 ",Regular
P042A201604,Carleton College,,,,MN,,,,,140,"$290,059.00 ",Regular
P042A200957,Central Lakes College,,,,MN,,,,,180,"$280,024.00 ",Regular
P042A200020,Century College,,,,MN,,,,,120,"$261,888.00 ",Veterans
P042A200014,Century College,,,,MN,,,,,206,"$385,253.00 ",Regular
P042A200514,"College of St. Scholastica, Inc.",,,,MN,,,,,175,"$338,973.00 ",Regular
P042A200259,Dakota County Technical College,,,,MN,,,,,160,"$294,719.00 ",Regular
P042A211641,Fond du Lac Tribal and Community College,,,,MN,,,,,175,"$338,972.00 ",Regular
P042A200211,Hennepin Technical College,,,,MN,,,,,140,"$261,888.00 ",ESL
P042A200204,Hennepin Technical College,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A201314,Inver Hills Community College,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200461,Lake Superior College,,,,MN,,,,,216,"$348,002.00 ",Regular
P042A200664,Metropolitan State University,,,,MN,,,,,160,"$294,725.00 ",Regular
P042A201284,Metropolitan State University,,,,MN,,,,,100,"$261,888.00 ",Disabled
P042A201526,Metropolitan State University,,,,MN,,,,,120,"$261,888.00 ",STEM
P042A201911,Minneapolis Community & Technical College,,,,MN,,,,,225,"$404,791.00 ",Regular
P042A201904,Minneapolis Community & Technical College,,,,MN,,,,,140,"$253,769.00 ",ESL
P042A201890,Minneapolis Community & Technical College,,,,MN,,,,,100,"$253,769.00 ",Disabled
P042A200189,Minnesota State University/ Mankato,,,,MN,,,,,175,"$383,340.00 ",Regular
P042A201448,Normandale Community College,,,,MN,,,,,144,"$261,888.00 ",Regular
P042A200385,North Hennepin Community College,,,,MN,,,,,230,"$425,406.00 ",Regular
P042A200650,North Hennepin Community College,,,,MN,,,,,120,"$261,888.00 ",STEM
P042A210017,Northeast Higher Education District,,,,MN,,,,,1000,"$1,651,388.00 ",Regular
P042A210588,Regents of the University of Minnesota,,,,MN,,,,,270,"$395,739.00 ",Regular
P042A200475,Ridgewater College,,,,MN,,,,,175,"$274,074.00 ",Regular
P042A201218,Riverland Community College,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200942,Rochester Community & Technical College,,,,MN,,,,,250,"$451,625.00 ",Regular
P042A200765,Saint Paul College,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200669,South Central College,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200777,St. Catherine University,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200975,St. Cloud State University,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A201793,St. Cloud Technical College,,,,MN,,,,,180,"$306,037.00 ",Regular
P042A200154,St. Olaf College,,,,MN,,,,,172,"$294,725.00 ",Regular
P042A200065,St. Olaf College,,,,MN,,,,,100,"$261,888.00 ",Disabled
P042A200469,University of Minnesota,,,,MN,,,,,140,"$261,888.00 ",Regular
P042A200240,Winona State University,,,,MN,,,,,100,"$261,888.00 ",Disabled
P042A200241,Winona State University,,,,MN,,,,,225,"$347,913.00 ",Regular
P042A200849,Avila University,,,,MO,,,,,150,"$261,888.00 ",Regular
P042A200287,Columbia College,,,,MO,,,,,172,"$275,104.00 ",Regular
P042A200010,Crowder College,,,,MO,,,,,140,"$261,888.00 ",Regular
P042A210049,Crowder College,,,,MO,,,,,175,"$338,972.00 ",Regular
P042A200019,Crowder College/ Cassville,,,,MO,,,,,140,"$261,888.00 ",Regular
P042A200031,Crowder College/ Nevada,,,,MO,,,,,140,"$261,888.00 ",Regular
P042A201433,Harris-Stowe State University,,,,MO,,,,,155,"$261,888.00 ",Regular
P042A200587,Jefferson College District of Jefferson County,,,,MO,,,,,160,"$306,036.00 ",Regular
P042A201738,Junior College District of Metropolitan/ Kansas City,,,,MO,,,,,250,"$433,973.00 ",Regular
P042A200135,Mineral Area College,,,,MO,,,,,200,"$335,110.00 ",Regular
P042A200383,Missouri Southern State University,,,,MO,,,,,175,"$294,701.00 ",Regular
P042A200428,North Central Missouri College,,,,MO,,,,,160,"$294,722.00 ",Regular
P042A200829,Northwest Missouri State University,,,,MO,,,,,180,"$348,002.00 ",Regular
P042A200914,Southeast Missouri State University,,,,MO,,,,,200,"$378,022.00 ",Regular
P042A200313,St. Louis Community College/ Florissant Valley,,,,MO,,,,,160,"$275,086.00 ",Regular
P042A200319,St. Louis Community College/ Forest Park,,,,MO,,,,,144,"$253,769.00 ",Regular
P042A200307,St. Louis Community College/ Meramec,,,,MO,,,,,160,"$253,491.00 ",Regular
P042A200120,State Fair Community College,,,,MO,,,,,160,"$293,861.00 ",Regular
P042A201817,The Curators of the University of Missouri on behalf of UMSL,,,,MO,,,,,140,"$261,888.00 ",Regular
P042A200725,Three Rivers Community College,,,,MO,,,,,250,"$344,240.00 ",Regular
P042A201685,University of Missouri/ Columbia,,,,MO,,,,,670,"$723,169.00 ",Regular
P042A201813,Washington University in St. Louis,,,,MO,,,,,206,"$406,534.00 ",Regular
P042A201257,Alcorn State University,,,,MS,,,,,206,"$392,322.00 ",Regular
P042A200381,Copiah-Lincoln Community College,,,,MS,,,,,165,"$338,971.00 ",Regular
P042A200890,Hinds Community College,,,,MS,,,,,181,"$329,897.00 ",Regular
P042A200481,Holmes Community College,,,,MS,,,,,200,"$337,287.00 ",Regular
P042A201296,Jackson State University,,,,MS,,,,,120,"$261,888.00 ",STEM
P042A201305,Jackson State University,,,,MS,,,,,140,"$261,888.00 ",Regular
P042A221307,Jackson State University,,,,MS,,,,,140,"$261,888.00 ",
P042A200232,Mississippi State University,,,,MS,,,,,160,"$292,898.00 ",Regular
P042A201623,Mississippi Valley State University,,,,MS,,,,,200,"$305,957.00 ",Regular
P042A210895,Northwest Mississippi Community College,,,,MS,,,,,165,"$334,571.00 ",Regular
P042A200727,Pearl River Community College,,,,MS,,,,,165,"$372,972.00 ",Regular
P042A201625,University of Southern Mississippi,,,,MS,,,,,201,"$306,037.00 ",Regular
P042A200551,Aaniiih Nakoda College,,,,MT,,,,,110,"$205,727.00 ",Regular
P042A201109,Chief Dull Knife College,,,,MT,,,,,100,"$168,312.00 ",Regular
P042A200653,Flathead Valley Community College,,,,MT,,,,,350,"$384,759.00 ",Regular
